"category", "problem", "population", "xover_method", "xover_rate", "mut_rate", "mut_method", "mut_param", "sel_method", "sel_param", "fitness"
"crafted", "c-fat200-2.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "26"
"crafted", "c-fat200-2.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "32"
"crafted", "c-fat200-2.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "26"
"crafted", "c-fat200-2.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "33"
"crafted", "c-fat200-2.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "26"
"crafted", "c-fat200-2.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "32"
"crafted", "c-fat200-2.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "26"
"crafted", "c-fat200-2.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "26"
"crafted", "c-fat200-2.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "32"
"crafted", "c-fat200-2.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "32"
"crafted", "c-fat200-2.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "33"
"crafted", "c-fat200-2.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "32"
"crafted", "c-fat200-2.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "32"
"crafted", "c-fat200-2.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "26"
"crafted", "c-fat200-5.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "116"
"crafted", "c-fat200-5.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "117"
"crafted", "c-fat200-5.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "116"
"crafted", "c-fat200-5.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "116"
"crafted", "c-fat200-5.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "116"
"crafted", "c-fat200-5.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "119"
"crafted", "c-fat200-5.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "116"
"crafted", "c-fat200-5.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "116"
"crafted", "c-fat200-5.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "116"
"crafted", "c-fat200-5.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "116"
"crafted", "c-fat200-5.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "116"
"crafted", "c-fat200-5.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "116"
"crafted", "c-fat200-5.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "116"
"crafted", "c-fat200-5.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "116"
"crafted", "c-fat200-5.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "116"
"crafted", "c-fat200-5.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "116"
"crafted", "c-fat200-5.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "116"
"crafted", "c-fat200-5.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "119"
"crafted", "c-fat200-5.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "116"
"crafted", "c-fat200-5.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "119"
"crafted", "c-fat200-5.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "116"
"crafted", "c-fat200-5.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "116"
"crafted", "c-fat200-5.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "116"
"crafted", "c-fat200-5.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "116"
"crafted", "c-fat200-5.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "119"
"crafted", "c-fat200-5.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "116"
"crafted", "c-fat200-5.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "119"
"crafted", "c-fat200-5.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "116"
"crafted", "c-fat200-5.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "116"
"crafted", "c-fat200-5.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "116"
"crafted", "c-fat500-10.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "200"
"crafted", "c-fat500-10.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "200"
"crafted", "c-fat500-10.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "200"
"crafted", "c-fat500-10.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "200"
"crafted", "c-fat500-10.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "200"
"crafted", "c-fat500-10.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "200"
"crafted", "c-fat500-10.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "200"
"crafted", "c-fat500-10.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "200"
"crafted", "c-fat500-10.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "200"
"crafted", "c-fat500-10.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "200"
"crafted", "c-fat500-10.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "200"
"crafted", "c-fat500-10.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "200"
"crafted", "c-fat500-10.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "200"
"crafted", "c-fat500-10.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "200"
"crafted", "c-fat500-10.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "200"
"crafted", "c-fat500-10.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "200"
"crafted", "c-fat500-10.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "200"
"crafted", "c-fat500-10.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "200"
"crafted", "c-fat500-10.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "200"
"crafted", "c-fat500-10.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "200"
"crafted", "c-fat500-10.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "200"
"crafted", "c-fat500-10.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "200"
"crafted", "c-fat500-10.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "200"
"crafted", "c-fat500-10.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "200"
"crafted", "c-fat500-10.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "200"
"crafted", "c-fat500-10.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "200"
"crafted", "c-fat500-10.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "200"
"crafted", "c-fat500-10.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "200"
"crafted", "c-fat500-10.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "200"
"crafted", "c-fat500-10.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "200"
"crafted", "c-fat500-1.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "2"
"crafted", "c-fat500-1.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "2"
"crafted", "c-fat500-1.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "2"
"crafted", "c-fat500-1.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "2"
"crafted", "c-fat500-1.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "2"
"crafted", "c-fat500-1.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "2"
"crafted", "c-fat500-1.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "2"
"crafted", "c-fat500-1.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "2"
"crafted", "c-fat500-1.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "2"
"crafted", "c-fat500-1.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "2"
"crafted", "c-fat500-1.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "2"
"crafted", "c-fat500-1.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "2"
"crafted", "c-fat500-1.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "2"
"crafted", "c-fat500-1.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "2"
"crafted", "c-fat500-1.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "2"
"crafted", "c-fat500-1.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "2"
"crafted", "c-fat500-1.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "2"
"crafted", "c-fat500-1.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "2"
"crafted", "c-fat500-1.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "2"
"crafted", "c-fat500-1.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "2"
"crafted", "c-fat500-1.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "2"
"crafted", "c-fat500-1.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "2"
"crafted", "c-fat500-1.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "2"
"crafted", "c-fat500-1.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "2"
"crafted", "c-fat500-1.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "2"
"crafted", "c-fat500-1.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "2"
"crafted", "c-fat500-1.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "2"
"crafted", "c-fat500-1.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "2"
"crafted", "c-fat500-1.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "2"
"crafted", "c-fat500-1.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "2"
"crafted", "c-fat500-2.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "24"
"crafted", "c-fat500-2.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "24"
"crafted", "c-fat500-2.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "24"
"crafted", "c-fat500-2.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "24"
"crafted", "c-fat500-2.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "24"
"crafted", "c-fat500-2.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "24"
"crafted", "c-fat500-2.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "24"
"crafted", "c-fat500-2.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "24"
"crafted", "c-fat500-2.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "24"
"crafted", "c-fat500-2.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "24"
"crafted", "c-fat500-2.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "24"
"crafted", "c-fat500-2.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "24"
"crafted", "c-fat500-2.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "24"
"crafted", "c-fat500-2.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "24"
"crafted", "c-fat500-2.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "24"
"crafted", "c-fat500-2.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "24"
"crafted", "c-fat500-2.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "24"
"crafted", "c-fat500-2.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "24"
"crafted", "c-fat500-2.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "24"
"crafted", "c-fat500-2.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "24"
"crafted", "c-fat500-2.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "24"
"crafted", "c-fat500-2.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "24"
"crafted", "c-fat500-2.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "24"
"crafted", "c-fat500-2.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "24"
"crafted", "c-fat500-2.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "24"
"crafted", "c-fat500-2.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "24"
"crafted", "c-fat500-2.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "24"
"crafted", "c-fat500-2.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "24"
"crafted", "c-fat500-2.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "24"
"crafted", "c-fat500-2.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "24"
"crafted", "c-fat500-5.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "90"
"crafted", "c-fat500-5.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "90"
"crafted", "c-fat500-5.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "90"
"crafted", "c-fat500-5.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "90"
"crafted", "c-fat500-5.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "90"
"crafted", "c-fat500-5.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "90"
"crafted", "c-fat500-5.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "90"
"crafted", "c-fat500-5.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "90"
"crafted", "c-fat500-5.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "90"
"crafted", "c-fat500-5.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "90"
"crafted", "c-fat500-5.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "90"
"crafted", "c-fat500-5.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "90"
"crafted", "c-fat500-5.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "90"
"crafted", "c-fat500-5.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "90"
"crafted", "c-fat500-5.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "90"
"crafted", "c-fat500-5.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "90"
"crafted", "c-fat500-5.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "90"
"crafted", "c-fat500-5.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "90"
"crafted", "c-fat500-5.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "90"
"crafted", "c-fat500-5.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "90"
"crafted", "c-fat500-5.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "90"
"crafted", "c-fat500-5.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "90"
"crafted", "c-fat500-5.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "90"
"crafted", "c-fat500-5.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "90"
"crafted", "c-fat500-5.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "90"
"crafted", "c-fat500-5.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "90"
"crafted", "c-fat500-5.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "90"
"crafted", "c-fat500-5.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "90"
"crafted", "c-fat500-5.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "90"
"crafted", "c-fat500-5.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "90"
"crafted", "hamming8-4.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "176"
"crafted", "hamming8-4.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "176"
"crafted", "hamming8-4.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "176"
"crafted", "hamming8-4.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "176"
"crafted", "hamming8-4.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "176"
"crafted", "hamming8-4.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "176"
"crafted", "hamming8-4.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "195"
"crafted", "hamming8-4.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "176"
"crafted", "hamming8-4.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "176"
"crafted", "hamming8-4.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "176"
"crafted", "hamming8-4.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "176"
"crafted", "hamming8-4.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "176"
"crafted", "hamming8-4.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "176"
"crafted", "hamming8-4.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "176"
"crafted", "hamming8-4.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "195"
"crafted", "hamming8-4.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "176"
"crafted", "hamming8-4.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "176"
"crafted", "hamming8-4.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "176"
"crafted", "hamming8-4.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "176"
"crafted", "hamming8-4.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "176"
"crafted", "hamming8-4.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "193"
"crafted", "hamming8-4.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "195"
"crafted", "hamming8-4.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "176"
"crafted", "hamming8-4.clq.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "176"
