"category","problem","MH","avg_fit","Opt"
"crafted","maxcut-140-630-0.7-20.cnf","GA pop(70) 2pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",249.13333333333333,"168"
"crafted","maxcut-140-630-0.7-20.cnf","PSO pop(20) linear(3) params(1.0, 1.7, 2.3)",251.73333333333332,"168"
"crafted","maxcut-140-630-0.7-20.cnf","PSO pop(50) linear(2) params(0.8, 2.3, 2.9)",263.06666666666666,"168"
"crafted","maxcut-140-630-0.7-20.cnf","PSO pop(50) linear(5) params(1.0, 1.3, 1.9)",253,"168"
"crafted","maxcut-140-630-0.7-20.cnf","PSO pop(50) ring(2) params(1.0, 1.7, 2.3)",266.06666666666666,"168"
"crafted","maxcut-140-630-0.7-21.cnf","EDA pop(200) best(0.05, 10) worst(0.05, 10) tolerance(0.1)",283.35714285714283,"165"
"crafted","maxcut-140-630-0.7-21.cnf","EDA pop(30) best(0.05, 5) worst(0.05, 5) tolerance(0.1)",288.57142857142856,"165"
"crafted","maxcut-140-630-0.7-21.cnf","EDA pop(50) best(0.05, 1) worst(0.01, 0) tolerance(0.05)",216.21428571428572,"165"
"crafted","maxcut-140-630-0.7-21.cnf","EDA pop(50) best(0.1, 1) worst(0.01, 0) tolerance(0.01)",188,"165"
"crafted","maxcut-140-630-0.7-21.cnf","EDA pop(70) best(0.05, 5) worst(0.1, 0) tolerance(0.1)",266.42857142857144,"165"
"crafted","maxcut-140-630-0.7-21.cnf","EDA pop(70) best(0.1, 5) worst(0.1, 5) tolerance(0.1)",282.7857142857143,"165"
"crafted","maxcut-140-630-0.7-21.cnf","GA pop(50) 1pt xover(0.6) detbitflip(0.05, 0.01) tournament(5.0)",186.53333333333333,"165"
"crafted","maxcut-140-630-0.7-21.cnf","GA pop(50) 1pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",244.46666666666667,"165"
"crafted","maxcut-140-630-0.7-21.cnf","GA pop(70) 1pt xover(0.8) detbitflip(0.05, 0.01) tournament(2.0)",189.73333333333332,"165"
"crafted","maxcut-140-630-0.7-21.cnf","GA pop(70) 2pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",241.06666666666666,"165"
"crafted","maxcut-140-630-0.7-21.cnf","PSO pop(20) linear(3) params(1.0, 1.7, 2.3)",250.2,"165"
"crafted","maxcut-140-630-0.7-21.cnf","PSO pop(50) linear(2) params(0.8, 2.3, 2.9)",264.46666666666664,"165"
"crafted","maxcut-140-630-0.7-21.cnf","PSO pop(50) linear(5) params(1.0, 1.3, 1.9)",251.4,"165"
"crafted","maxcut-140-630-0.7-21.cnf","PSO pop(50) ring(2) params(1.0, 1.7, 2.3)",266.53333333333336,"165"
"crafted","maxcut-140-630-0.7-22.cnf","EDA pop(200) best(0.05, 10) worst(0.05, 10) tolerance(0.1)",282.5,"164"
"crafted","maxcut-140-630-0.7-22.cnf","EDA pop(30) best(0.05, 5) worst(0.05, 5) tolerance(0.1)",290,"164"
"crafted","maxcut-140-630-0.7-22.cnf","EDA pop(50) best(0.05, 1) worst(0.01, 0) tolerance(0.05)",216.42857142857142,"164"
"crafted","maxcut-140-630-0.7-22.cnf","EDA pop(50) best(0.1, 1) worst(0.01, 0) tolerance(0.01)",189.07142857142858,"164"
"crafted","maxcut-140-630-0.7-22.cnf","EDA pop(70) best(0.05, 5) worst(0.1, 0) tolerance(0.1)",264.85714285714283,"164"
"crafted","maxcut-140-630-0.7-22.cnf","EDA pop(70) best(0.1, 5) worst(0.1, 5) tolerance(0.1)",285.64285714285717,"164"
"crafted","maxcut-140-630-0.7-22.cnf","GA pop(50) 1pt xover(0.6) detbitflip(0.05, 0.01) tournament(5.0)",185.4,"164"
"crafted","maxcut-140-630-0.7-22.cnf","GA pop(50) 1pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",242.93333333333334,"164"
"crafted","maxcut-140-630-0.7-22.cnf","GA pop(70) 1pt xover(0.8) detbitflip(0.05, 0.01) tournament(2.0)",192.13333333333333,"164"
"crafted","maxcut-140-630-0.7-22.cnf","GA pop(70) 2pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",245.53333333333333,"164"
"crafted","maxcut-140-630-0.7-22.cnf","PSO pop(20) linear(3) params(1.0, 1.7, 2.3)",250.33333333333334,"164"
"crafted","maxcut-140-630-0.7-22.cnf","PSO pop(50) linear(2) params(0.8, 2.3, 2.9)",264.2,"164"
"crafted","maxcut-140-630-0.7-22.cnf","PSO pop(50) linear(5) params(1.0, 1.3, 1.9)",252.4,"164"
"crafted","maxcut-140-630-0.7-22.cnf","PSO pop(50) ring(2) params(1.0, 1.7, 2.3)",266.1333333333333,"164"
"crafted","maxcut-140-630-0.7-23.cnf","EDA pop(200) best(0.05, 10) worst(0.05, 10) tolerance(0.1)",278.5,"165"
"crafted","maxcut-140-630-0.7-23.cnf","EDA pop(30) best(0.05, 5) worst(0.05, 5) tolerance(0.1)",287.64285714285717,"165"
"crafted","maxcut-140-630-0.7-23.cnf","EDA pop(50) best(0.05, 1) worst(0.01, 0) tolerance(0.05)",217.78571428571428,"165"
"crafted","maxcut-140-630-0.7-23.cnf","EDA pop(50) best(0.1, 1) worst(0.01, 0) tolerance(0.01)",190.57142857142858,"165"
"crafted","maxcut-140-630-0.7-23.cnf","EDA pop(70) best(0.05, 5) worst(0.1, 0) tolerance(0.1)",262,"165"
"crafted","maxcut-140-630-0.7-23.cnf","EDA pop(70) best(0.1, 5) worst(0.1, 5) tolerance(0.1)",285.2857142857143,"165"
"crafted","maxcut-140-630-0.7-23.cnf","GA pop(50) 1pt xover(0.6) detbitflip(0.05, 0.01) tournament(5.0)",186.4,"165"
"crafted","maxcut-140-630-0.7-23.cnf","GA pop(50) 1pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",246.4,"165"
"crafted","maxcut-140-630-0.7-23.cnf","GA pop(70) 1pt xover(0.8) detbitflip(0.05, 0.01) tournament(2.0)",191.06666666666666,"165"
"crafted","maxcut-140-630-0.7-23.cnf","GA pop(70) 2pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",240,"165"
"crafted","maxcut-140-630-0.7-23.cnf","PSO pop(20) linear(3) params(1.0, 1.7, 2.3)",250.13333333333333,"165"
"crafted","maxcut-140-630-0.7-23.cnf","PSO pop(50) linear(2) params(0.8, 2.3, 2.9)",266.2,"165"
"crafted","maxcut-140-630-0.7-23.cnf","PSO pop(50) linear(5) params(1.0, 1.3, 1.9)",254.13333333333333,"165"
"crafted","maxcut-140-630-0.7-23.cnf","PSO pop(50) ring(2) params(1.0, 1.7, 2.3)",263.46666666666664,"165"
"crafted","maxcut-140-630-0.7-24.cnf","EDA pop(200) best(0.05, 10) worst(0.05, 10) tolerance(0.1)",282.42857142857144,"166"
"crafted","maxcut-140-630-0.7-24.cnf","EDA pop(30) best(0.05, 5) worst(0.05, 5) tolerance(0.1)",290.7857142857143,"166"
"crafted","maxcut-140-630-0.7-24.cnf","EDA pop(50) best(0.05, 1) worst(0.01, 0) tolerance(0.05)",218.07142857142858,"166"
"crafted","maxcut-140-630-0.7-24.cnf","EDA pop(50) best(0.1, 1) worst(0.01, 0) tolerance(0.01)",191.57142857142858,"166"
"crafted","maxcut-140-630-0.7-24.cnf","EDA pop(70) best(0.05, 5) worst(0.1, 0) tolerance(0.1)",260.57142857142856,"166"
"crafted","maxcut-140-630-0.7-24.cnf","EDA pop(70) best(0.1, 5) worst(0.1, 5) tolerance(0.1)",287,"166"
"crafted","maxcut-140-630-0.7-24.cnf","GA pop(50) 1pt xover(0.6) detbitflip(0.05, 0.01) tournament(5.0)",188.66666666666666,"166"
"crafted","maxcut-140-630-0.7-24.cnf","GA pop(50) 1pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",243.33333333333334,"166"
"crafted","maxcut-140-630-0.7-24.cnf","GA pop(70) 1pt xover(0.8) detbitflip(0.05, 0.01) tournament(2.0)",193.8,"166"
"crafted","maxcut-140-630-0.7-24.cnf","GA pop(70) 2pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",243.46666666666667,"166"
"crafted","maxcut-140-630-0.7-24.cnf","PSO pop(20) linear(3) params(1.0, 1.7, 2.3)",249.73333333333332,"166"
"crafted","maxcut-140-630-0.7-24.cnf","PSO pop(50) linear(2) params(0.8, 2.3, 2.9)",264.2,"166"
"crafted","maxcut-140-630-0.7-24.cnf","PSO pop(50) linear(5) params(1.0, 1.3, 1.9)",252.2,"166"
"crafted","maxcut-140-630-0.7-24.cnf","PSO pop(50) ring(2) params(1.0, 1.7, 2.3)",266.6666666666667,"166"
"crafted","maxcut-140-630-0.7-25.cnf","EDA pop(200) best(0.05, 10) worst(0.05, 10) tolerance(0.1)",277.7857142857143,"167"
"crafted","maxcut-140-630-0.7-25.cnf","EDA pop(30) best(0.05, 5) worst(0.05, 5) tolerance(0.1)",289.7857142857143,"167"
"crafted","maxcut-140-630-0.7-25.cnf","EDA pop(50) best(0.05, 1) worst(0.01, 0) tolerance(0.05)",219.85714285714286,"167"
"crafted","maxcut-140-630-0.7-25.cnf","EDA pop(50) best(0.1, 1) worst(0.01, 0) tolerance(0.01)",190.42857142857142,"167"
"crafted","maxcut-140-630-0.7-25.cnf","EDA pop(70) best(0.05, 5) worst(0.1, 0) tolerance(0.1)",263.42857142857144,"167"
"crafted","maxcut-140-630-0.7-25.cnf","EDA pop(70) best(0.1, 5) worst(0.1, 5) tolerance(0.1)",285.92857142857144,"167"
"crafted","maxcut-140-630-0.7-25.cnf","GA pop(50) 1pt xover(0.6) detbitflip(0.05, 0.01) tournament(5.0)",184.26666666666668,"167"
"crafted","maxcut-140-630-0.7-25.cnf","GA pop(50) 1pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",244,"167"
"crafted","maxcut-140-630-0.7-25.cnf","GA pop(70) 1pt xover(0.8) detbitflip(0.05, 0.01) tournament(2.0)",193.6,"167"
"crafted","maxcut-140-630-0.7-25.cnf","GA pop(70) 2pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",244.53333333333333,"167"
"crafted","maxcut-140-630-0.7-25.cnf","PSO pop(20) linear(3) params(1.0, 1.7, 2.3)",250.33333333333334,"167"
"crafted","maxcut-140-630-0.7-25.cnf","PSO pop(50) linear(2) params(0.8, 2.3, 2.9)",264.8666666666667,"167"
"crafted","maxcut-140-630-0.7-25.cnf","PSO pop(50) linear(5) params(1.0, 1.3, 1.9)",250.13333333333333,"167"
"crafted","maxcut-140-630-0.7-25.cnf","PSO pop(50) ring(2) params(1.0, 1.7, 2.3)",265.06666666666666,"167"
"crafted","maxcut-140-630-0.7-26.cnf","EDA pop(200) best(0.05, 10) worst(0.05, 10) tolerance(0.1)",280.64285714285717,"166"
"crafted","maxcut-140-630-0.7-26.cnf","EDA pop(30) best(0.05, 5) worst(0.05, 5) tolerance(0.1)",290.2142857142857,"166"
"crafted","maxcut-140-630-0.7-26.cnf","EDA pop(50) best(0.05, 1) worst(0.01, 0) tolerance(0.05)",218.71428571428572,"166"
"crafted","maxcut-140-630-0.7-26.cnf","EDA pop(50) best(0.1, 1) worst(0.01, 0) tolerance(0.01)",189.07142857142858,"166"
"crafted","maxcut-140-630-0.7-26.cnf","EDA pop(70) best(0.05, 5) worst(0.1, 0) tolerance(0.1)",256.07142857142856,"166"
"crafted","maxcut-140-630-0.7-26.cnf","EDA pop(70) best(0.1, 5) worst(0.1, 5) tolerance(0.1)",287.42857142857144,"166"
"crafted","maxcut-140-630-0.7-26.cnf","GA pop(50) 1pt xover(0.6) detbitflip(0.05, 0.01) tournament(5.0)",192.46666666666667,"166"
"crafted","maxcut-140-630-0.7-26.cnf","GA pop(50) 1pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",243.73333333333332,"166"
"crafted","maxcut-140-630-0.7-26.cnf","GA pop(70) 1pt xover(0.8) detbitflip(0.05, 0.01) tournament(2.0)",193.2,"166"
"crafted","maxcut-140-630-0.7-26.cnf","GA pop(70) 2pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",244.73333333333332,"166"
"crafted","maxcut-140-630-0.7-26.cnf","PSO pop(20) linear(3) params(1.0, 1.7, 2.3)",251.8,"166"
"crafted","maxcut-140-630-0.7-26.cnf","PSO pop(50) linear(2) params(0.8, 2.3, 2.9)",264.46666666666664,"166"
"crafted","maxcut-140-630-0.7-26.cnf","PSO pop(50) linear(5) params(1.0, 1.3, 1.9)",254,"166"
"crafted","maxcut-140-630-0.7-26.cnf","PSO pop(50) ring(2) params(1.0, 1.7, 2.3)",265.2,"166"
"crafted","maxcut-140-630-0.7-27.cnf","EDA pop(200) best(0.05, 10) worst(0.05, 10) tolerance(0.1)",280.35714285714283,"165"
"crafted","maxcut-140-630-0.7-27.cnf","EDA pop(30) best(0.05, 5) worst(0.05, 5) tolerance(0.1)",289.57142857142856,"165"
"crafted","maxcut-140-630-0.7-27.cnf","EDA pop(50) best(0.05, 1) worst(0.01, 0) tolerance(0.05)",218.14285714285714,"165"
"crafted","maxcut-140-630-0.7-27.cnf","EDA pop(50) best(0.1, 1) worst(0.01, 0) tolerance(0.01)",189.35714285714286,"165"
"crafted","maxcut-140-630-0.7-27.cnf","EDA pop(70) best(0.05, 5) worst(0.1, 0) tolerance(0.1)",264.07142857142856,"165"
"crafted","maxcut-140-630-0.7-27.cnf","EDA pop(70) best(0.1, 5) worst(0.1, 5) tolerance(0.1)",284.42857142857144,"165"
"crafted","maxcut-140-630-0.7-27.cnf","GA pop(50) 1pt xover(0.6) detbitflip(0.05, 0.01) tournament(5.0)",181.4,"165"
"crafted","maxcut-140-630-0.7-27.cnf","GA pop(50) 1pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",244.4,"165"
"crafted","maxcut-140-630-0.7-27.cnf","GA pop(70) 1pt xover(0.8) detbitflip(0.05, 0.01) tournament(2.0)",189.73333333333332,"165"
"crafted","maxcut-140-630-0.7-27.cnf","GA pop(70) 2pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",242.33333333333334,"165"
"crafted","maxcut-140-630-0.7-27.cnf","PSO pop(20) linear(3) params(1.0, 1.7, 2.3)",249.86666666666667,"165"
"crafted","maxcut-140-630-0.7-27.cnf","PSO pop(50) linear(2) params(0.8, 2.3, 2.9)",265.06666666666666,"165"
"crafted","maxcut-140-630-0.7-27.cnf","PSO pop(50) linear(5) params(1.0, 1.3, 1.9)",253.06666666666666,"165"
"crafted","maxcut-140-630-0.7-27.cnf","PSO pop(50) ring(2) params(1.0, 1.7, 2.3)",267.06666666666666,"165"
"crafted","maxcut-140-630-0.7-28.cnf","EDA pop(200) best(0.05, 10) worst(0.05, 10) tolerance(0.1)",282.64285714285717,"167"
"crafted","maxcut-140-630-0.7-28.cnf","EDA pop(30) best(0.05, 5) worst(0.05, 5) tolerance(0.1)",287.64285714285717,"167"
"crafted","maxcut-140-630-0.7-28.cnf","EDA pop(50) best(0.05, 1) worst(0.01, 0) tolerance(0.05)",216.21428571428572,"167"
"crafted","maxcut-140-630-0.7-28.cnf","EDA pop(50) best(0.1, 1) worst(0.01, 0) tolerance(0.01)",187.57142857142858,"167"
"crafted","maxcut-140-630-0.7-28.cnf","EDA pop(70) best(0.05, 5) worst(0.1, 0) tolerance(0.1)",267.07142857142856,"167"
"crafted","maxcut-140-630-0.7-28.cnf","EDA pop(70) best(0.1, 5) worst(0.1, 5) tolerance(0.1)",284.92857142857144,"167"
"crafted","maxcut-140-630-0.7-28.cnf","GA pop(50) 1pt xover(0.6) detbitflip(0.05, 0.01) tournament(5.0)",184.86666666666667,"167"
"crafted","maxcut-140-630-0.7-28.cnf","GA pop(50) 1pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",244.6,"167"
"crafted","maxcut-140-630-0.7-28.cnf","GA pop(70) 1pt xover(0.8) detbitflip(0.05, 0.01) tournament(2.0)",188.2,"167"
"crafted","maxcut-140-630-0.7-28.cnf","GA pop(70) 2pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",242.26666666666668,"167"
"crafted","maxcut-140-630-0.7-28.cnf","PSO pop(20) linear(3) params(1.0, 1.7, 2.3)",251.33333333333334,"167"
"crafted","maxcut-140-630-0.7-28.cnf","PSO pop(50) linear(2) params(0.8, 2.3, 2.9)",266.1333333333333,"167"
"crafted","maxcut-140-630-0.7-28.cnf","PSO pop(50) linear(5) params(1.0, 1.3, 1.9)",250.73333333333332,"167"
"crafted","maxcut-140-630-0.7-28.cnf","PSO pop(50) ring(2) params(1.0, 1.7, 2.3)",265.6,"167"
"crafted","maxcut-140-630-0.7-29.cnf","EDA pop(200) best(0.05, 10) worst(0.05, 10) tolerance(0.1)",277.92857142857144,"166"
"crafted","maxcut-140-630-0.7-29.cnf","EDA pop(30) best(0.05, 5) worst(0.05, 5) tolerance(0.1)",289.14285714285717,"166"
"crafted","maxcut-140-630-0.7-29.cnf","EDA pop(50) best(0.05, 1) worst(0.01, 0) tolerance(0.05)",225.71428571428572,"166"
"crafted","maxcut-140-630-0.7-29.cnf","EDA pop(50) best(0.1, 1) worst(0.01, 0) tolerance(0.01)",190.64285714285714,"166"
"crafted","maxcut-140-630-0.7-29.cnf","EDA pop(70) best(0.05, 5) worst(0.1, 0) tolerance(0.1)",266.7142857142857,"166"
"crafted","maxcut-140-630-0.7-29.cnf","EDA pop(70) best(0.1, 5) worst(0.1, 5) tolerance(0.1)",284.7142857142857,"166"
"crafted","maxcut-140-630-0.7-29.cnf","GA pop(50) 1pt xover(0.6) detbitflip(0.05, 0.01) tournament(5.0)",188.6,"166"
"crafted","maxcut-140-630-0.7-29.cnf","GA pop(50) 1pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",242.33333333333334,"166"
"crafted","maxcut-140-630-0.7-29.cnf","GA pop(70) 1pt xover(0.8) detbitflip(0.05, 0.01) tournament(2.0)",193.86666666666667,"166"
"crafted","maxcut-140-630-0.7-29.cnf","GA pop(70) 2pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",243.86666666666667,"166"
"crafted","maxcut-140-630-0.7-29.cnf","PSO pop(20) linear(3) params(1.0, 1.7, 2.3)",251.13333333333333,"166"
"crafted","maxcut-140-630-0.7-29.cnf","PSO pop(50) linear(2) params(0.8, 2.3, 2.9)",263.53333333333336,"166"
"crafted","maxcut-140-630-0.7-29.cnf","PSO pop(50) linear(5) params(1.0, 1.3, 1.9)",251.46666666666667,"166"
"crafted","maxcut-140-630-0.7-29.cnf","PSO pop(50) ring(2) params(1.0, 1.7, 2.3)",266.8,"166"
"crafted","maxcut-140-630-0.7-3.cnf","EDA pop(200) best(0.05, 10) worst(0.05, 10) tolerance(0.1)",279,"168"
"crafted","maxcut-140-630-0.7-3.cnf","EDA pop(30) best(0.05, 5) worst(0.05, 5) tolerance(0.1)",288.14285714285717,"168"
"crafted","maxcut-140-630-0.7-3.cnf","EDA pop(50) best(0.05, 1) worst(0.01, 0) tolerance(0.05)",218.35714285714286,"168"
"crafted","maxcut-140-630-0.7-3.cnf","EDA pop(50) best(0.1, 1) worst(0.01, 0) tolerance(0.01)",188.14285714285714,"168"
"crafted","maxcut-140-630-0.7-3.cnf","EDA pop(70) best(0.05, 5) worst(0.1, 0) tolerance(0.1)",265.64285714285717,"168"
"crafted","maxcut-140-630-0.7-3.cnf","EDA pop(70) best(0.1, 5) worst(0.1, 5) tolerance(0.1)",286.64285714285717,"168"
"crafted","maxcut-140-630-0.7-3.cnf","GA pop(50) 1pt xover(0.6) detbitflip(0.05, 0.01) tournament(5.0)",187.33333333333334,"168"
"crafted","maxcut-140-630-0.7-3.cnf","GA pop(50) 1pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",245.13333333333333,"168"
"crafted","maxcut-140-630-0.7-3.cnf","GA pop(70) 1pt xover(0.8) detbitflip(0.05, 0.01) tournament(2.0)",192.2,"168"
"crafted","maxcut-140-630-0.7-3.cnf","GA pop(70) 2pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",243.06666666666666,"168"
"crafted","maxcut-140-630-0.7-3.cnf","PSO pop(20) linear(3) params(1.0, 1.7, 2.3)",249.8,"168"
"crafted","maxcut-140-630-0.7-3.cnf","PSO pop(50) linear(2) params(0.8, 2.3, 2.9)",266.26666666666665,"168"
"crafted","maxcut-140-630-0.7-3.cnf","PSO pop(50) linear(5) params(1.0, 1.3, 1.9)",252.66666666666666,"168"
"crafted","maxcut-140-630-0.7-3.cnf","PSO pop(50) ring(2) params(1.0, 1.7, 2.3)",265.26666666666665,"168"
"crafted","maxcut-140-630-0.7-30.cnf","EDA pop(200) best(0.05, 10) worst(0.05, 10) tolerance(0.1)",281.2142857142857,"167"
"crafted","maxcut-140-630-0.7-30.cnf","EDA pop(30) best(0.05, 5) worst(0.05, 5) tolerance(0.1)",287.35714285714283,"167"
"crafted","maxcut-140-630-0.7-30.cnf","EDA pop(50) best(0.05, 1) worst(0.01, 0) tolerance(0.05)",224.57142857142858,"167"
"crafted","maxcut-140-630-0.7-30.cnf","EDA pop(50) best(0.1, 1) worst(0.01, 0) tolerance(0.01)",191.92857142857142,"167"
"crafted","maxcut-140-630-0.7-30.cnf","EDA pop(70) best(0.05, 5) worst(0.1, 0) tolerance(0.1)",268.2857142857143,"167"
"crafted","maxcut-140-630-0.7-30.cnf","EDA pop(70) best(0.1, 5) worst(0.1, 5) tolerance(0.1)",283.7857142857143,"167"
"crafted","maxcut-140-630-0.7-30.cnf","GA pop(50) 1pt xover(0.6) detbitflip(0.05, 0.01) tournament(5.0)",189.46666666666667,"167"
"crafted","maxcut-140-630-0.7-30.cnf","GA pop(50) 1pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",240.46666666666667,"167"
"crafted","maxcut-140-630-0.7-30.cnf","GA pop(70) 1pt xover(0.8) detbitflip(0.05, 0.01) tournament(2.0)",193.53333333333333,"167"
"crafted","maxcut-140-630-0.7-30.cnf","GA pop(70) 2pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",246.06666666666666,"167"
"crafted","maxcut-140-630-0.7-30.cnf","PSO pop(20) linear(3) params(1.0, 1.7, 2.3)",250.13333333333333,"167"
"crafted","maxcut-140-630-0.7-30.cnf","PSO pop(50) linear(2) params(0.8, 2.3, 2.9)",264.3333333333333,"167"
"crafted","maxcut-140-630-0.7-30.cnf","PSO pop(50) linear(5) params(1.0, 1.3, 1.9)",252.26666666666668,"167"
"crafted","maxcut-140-630-0.7-30.cnf","PSO pop(50) ring(2) params(1.0, 1.7, 2.3)",264.6666666666667,"167"
"crafted","maxcut-140-630-0.7-31.cnf","EDA pop(200) best(0.05, 10) worst(0.05, 10) tolerance(0.1)",279.42857142857144,"170"
"crafted","maxcut-140-630-0.7-31.cnf","EDA pop(30) best(0.05, 5) worst(0.05, 5) tolerance(0.1)",290.57142857142856,"170"
"crafted","maxcut-140-630-0.7-31.cnf","EDA pop(50) best(0.05, 1) worst(0.01, 0) tolerance(0.05)",222,"170"
"crafted","maxcut-140-630-0.7-31.cnf","EDA pop(50) best(0.1, 1) worst(0.01, 0) tolerance(0.01)",188.92857142857142,"170"
"crafted","maxcut-140-630-0.7-31.cnf","EDA pop(70) best(0.05, 5) worst(0.1, 0) tolerance(0.1)",260.7142857142857,"170"
"crafted","maxcut-140-630-0.7-31.cnf","EDA pop(70) best(0.1, 5) worst(0.1, 5) tolerance(0.1)",286.64285714285717,"170"
"crafted","maxcut-140-630-0.7-31.cnf","GA pop(50) 1pt xover(0.6) detbitflip(0.05, 0.01) tournament(5.0)",187.8,"170"
"crafted","maxcut-140-630-0.7-31.cnf","GA pop(50) 1pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",245.4,"170"
"crafted","maxcut-140-630-0.7-31.cnf","GA pop(70) 1pt xover(0.8) detbitflip(0.05, 0.01) tournament(2.0)",193.93333333333334,"170"
"crafted","maxcut-140-630-0.7-31.cnf","GA pop(70) 2pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",245.33333333333334,"170"
"crafted","maxcut-140-630-0.7-31.cnf","PSO pop(20) linear(3) params(1.0, 1.7, 2.3)",250,"170"
"crafted","maxcut-140-630-0.7-31.cnf","PSO pop(50) linear(2) params(0.8, 2.3, 2.9)",264.73333333333335,"170"
"crafted","maxcut-140-630-0.7-31.cnf","PSO pop(50) linear(5) params(1.0, 1.3, 1.9)",253,"170"
"crafted","maxcut-140-630-0.7-31.cnf","PSO pop(50) ring(2) params(1.0, 1.7, 2.3)",265.6,"170"
"crafted","maxcut-140-630-0.7-32.cnf","EDA pop(200) best(0.05, 10) worst(0.05, 10) tolerance(0.1)",279.35714285714283,"164"
"crafted","maxcut-140-630-0.7-32.cnf","EDA pop(30) best(0.05, 5) worst(0.05, 5) tolerance(0.1)",292.64285714285717,"164"
"crafted","maxcut-140-630-0.7-32.cnf","EDA pop(50) best(0.05, 1) worst(0.01, 0) tolerance(0.05)",221.35714285714286,"164"
"crafted","maxcut-140-630-0.7-32.cnf","EDA pop(50) best(0.1, 1) worst(0.01, 0) tolerance(0.01)",185.35714285714286,"164"
"crafted","maxcut-140-630-0.7-32.cnf","EDA pop(70) best(0.05, 5) worst(0.1, 0) tolerance(0.1)",266.14285714285717,"164"
"crafted","maxcut-140-630-0.7-32.cnf","EDA pop(70) best(0.1, 5) worst(0.1, 5) tolerance(0.1)",283.35714285714283,"164"
"crafted","maxcut-140-630-0.7-32.cnf","GA pop(50) 1pt xover(0.6) detbitflip(0.05, 0.01) tournament(5.0)",184.46666666666667,"164"
"crafted","maxcut-140-630-0.7-32.cnf","GA pop(50) 1pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",241.8,"164"
"crafted","maxcut-140-630-0.7-32.cnf","GA pop(70) 1pt xover(0.8) detbitflip(0.05, 0.01) tournament(2.0)",190.26666666666668,"164"
"crafted","maxcut-140-630-0.7-32.cnf","GA pop(70) 2pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",245.33333333333334,"164"
"crafted","maxcut-140-630-0.7-32.cnf","PSO pop(20) linear(3) params(1.0, 1.7, 2.3)",252.73333333333332,"164"
"crafted","maxcut-140-630-0.7-32.cnf","PSO pop(50) linear(2) params(0.8, 2.3, 2.9)",264.2,"164"
"crafted","maxcut-140-630-0.7-32.cnf","PSO pop(50) linear(5) params(1.0, 1.3, 1.9)",253.8,"164"
"crafted","maxcut-140-630-0.7-32.cnf","PSO pop(50) ring(2) params(1.0, 1.7, 2.3)",263.93333333333334,"164"
"crafted","maxcut-140-630-0.7-33.cnf","EDA pop(200) best(0.05, 10) worst(0.05, 10) tolerance(0.1)",280.7142857142857,"165"
"crafted","maxcut-140-630-0.7-33.cnf","EDA pop(30) best(0.05, 5) worst(0.05, 5) tolerance(0.1)",286.14285714285717,"165"
"crafted","maxcut-140-630-0.7-33.cnf","EDA pop(50) best(0.05, 1) worst(0.01, 0) tolerance(0.05)",222,"165"
"crafted","maxcut-140-630-0.7-33.cnf","EDA pop(50) best(0.1, 1) worst(0.01, 0) tolerance(0.01)",191.78571428571428,"165"
"crafted","maxcut-140-630-0.7-33.cnf","EDA pop(70) best(0.05, 5) worst(0.1, 0) tolerance(0.1)",270.64285714285717,"165"
"crafted","maxcut-140-630-0.7-33.cnf","EDA pop(70) best(0.1, 5) worst(0.1, 5) tolerance(0.1)",284.57142857142856,"165"
